20031104  21433160   26.3400   100.5900      0.000  0.0    0.00    0.00   0.00     620274 0
20031104  22381140   26.3400   100.5600      0.000  0.0    0.00    0.00   0.00     620275 0
20031114  19034240   27.1400   103.3600      0.000  0.0    0.00    0.00   0.00     620276 0
20031115  18500840   27.1300   103.3600      0.000  0.0    0.00    0.00   0.00     620277 0
20031117  21500190   27.1300   103.3600      0.000  0.0    0.00    0.00   0.00     620278 0
20031119  12403310   29.1500   101.1200      0.000  0.0    0.00    0.00   0.00     620279 0
20031120  16563540   27.1100   103.3600      0.000  0.0    0.00    0.00   0.00     620280 0
20031121   9242860   27.1400   103.3600      0.000  0.0    0.00    0.00   0.00     620281 0
20031122  21190420   27.1100   103.3500      0.000  0.0    0.00    0.00   0.00     620282 0
20031126   7301070   28.1100   101.1000      0.000  0.0    0.00    0.00   0.00     620283 0
20031126  23025830   29.3100   102.0100      0.000  0.0    0.00    0.00   0.00     620284 0
20031127  10064960   27.1400   103.3300      0.000  0.0    0.00    0.00   0.00     620285 0
20031127  14145320   29.2800   101.0000      0.000  0.0    0.00    0.00   0.00     620286 0
20031128   5404430   29.2800   101.0000      0.000  0.0    0.00    0.00   0.00     620287 0
20031128  10495500   27.1400   103.3600      5.000  0.0    0.00    0.00   0.00     620288 0
20031128  23422280   29.3400   102.0300      0.000  0.0    0.00    0.00   0.00     620289 0
20031129   3155640   27.1300   103.3600      0.000  0.0    0.00    0.00   0.00     620290 0
20031129   3582640   27.1500   103.3600      0.000  0.0    0.00    0.00   0.00     620291 0
20031129  22290290   27.1400   103.3800      0.000  0.0    0.00    0.00   0.00     620292 0
20031201  21385670   27.1300   103.3500      0.000  0.0    0.00    0.00   0.00     620293 0
20031202  23264620   30.5200   101.1600      0.000  0.0    0.00    0.00   0.00     620294 0
20031204  11153930   27.1200   103.3600      0.000  0.0    0.00    0.00   0.00     620295 0
20031205   7555900   27.1300   103.3600      0.000  0.0    0.00    0.00   0.00     620296 0
20031208   2444150   27.2300   103.3700      0.000  0.0    0.00    0.00   0.00     620297 0
20031210  16535900   30.1400   103.0600      5.000  0.0    0.00    0.00   0.00     620298 0
20031214  16411600   27.2000   103.3600      5.000  0.0    0.00    0.00   0.00     620299 0
20031218  21331590   28.0900   103.5100      7.000  0.0    0.00    0.00   0.00     620300 0
20031219  22551850   27.4100   100.5400      8.000  0.0    0.00    0.00   0.00     620301 0
20031220   2181580   27.3700   100.4600      0.000  0.0    0.00    0.00   0.00     620302 0
20031220   2265300   27.4200   100.4800      0.000  0.0    0.00    0.00   0.00     620303 0
20031220   9045730   27.5400   102.4200      6.000  0.0    0.00    0.00   0.00     620304 0
20031221  15142200   26.5200   103.4000      0.000  0.0    0.00    0.00   0.00     620305 0
20031223    371400   29.2700   101.0000      0.000  0.0    0.00    0.00   0.00     620306 0
20031225   1103300   29.2400   101.0000      0.000  0.0    0.00    0.00   0.00     620307 0
20031225  11221110   29.4400   101.3600      0.000  0.0    0.00    0.00   0.00     620308 0
20040104  15104780   27.0300   103.0800      0.000  0.0    0.00    0.00   0.00     620309 0
20040111   9523205   27.2500   100.2580     11.000  0.0    0.00    0.00   0.00     620310 0
20040118  15483880   28.5300   103.3600      5.000  0.0    0.00    0.00   0.00     620311 0
20040119  21380360   31.5600   101.2700     10.000  0.0    0.00    0.00   0.00     620312 0
20040123   7525016   26.0690   101.5290      5.000  0.0    0.00    0.00   0.00     620313 0
20040123  13451196   26.4860   102.4330     12.000  0.0    0.00    0.00   0.00     620314 0
20040131  12573420   28.1100   104.4000      7.000  0.0    0.00    0.00   0.00     620315 0
20040131  20530580   29.5600   103.1900      0.000  0.0    0.00    0.00   0.00     620316 0
20040201   2472180   27.7050   100.8550      5.000  0.0    0.00    0.00   0.00     620317 0
20040201  12351570   28.0800   104.4200      4.000  0.0    0.00    0.00   0.00     620318 0
20040220  13561240   31.0400   100.4000      5.000  0.0    0.00    0.00   0.00     620319 0
20040301  10155100   28.0200   103.2400      5.000  0.0    0.00    0.00   0.00     620320 0
20040305  19011490   27.2700   101.0700      0.000  0.0    0.00    0.00   0.00     620321 0
20040305  22595890   27.1400   103.3900      4.000  0.0    0.00    0.00   0.00     620322 0
20040316  21065670   27.1000   103.0400      0.000  0.0    0.00    0.00   0.00     620323 0
20040324  15584959   27.7900   101.9790      5.000  0.0    0.00    0.00   0.00     620324 0
20010101   6022870   32.2833   105.0330      5.000  2.6    0.00    0.00   0.00          3 0
20010101  12424260   31.1667   104.1170      7.000  1.2    0.00    0.00   0.00          4 0
20010101  17002020   29.1333   102.1670      7.000  2.3    0.00    0.00   0.00          5 0
